attack_detected,attacker_pct,b3_available,comm_range_m,context,decision,density,family,frequency_hz,m_A,m_notA,m_theta,msg_index,n_contract_violations,scenario_id,seed,sem_m_notA,semantic_confidence,total_ms,trust_score,truth_attacker,vehicle_count
False,0.2,True,300,urban,CAUTION,dense,fabrication,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,20,0,s101_fabrication_1000v_20pct_dense_urban_1753,1854,0.0,0.9,25.92722400004277,0.8772999999999999,False,1000
False,0.2,True,300,urban,CAUTION,dense,fabrication,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,21,0,s101_fabrication_1000v_20pct_dense_urban_1753,1854,0.0,0.9,21.44160500029102,0.8772999999999999,False,1000
False,0.2,True,300,urban,CAUTION,dense,fabrication,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,22,0,s101_fabrication_1000v_20pct_dense_urban_1753,1854,0.0,0.9,19.955371999458293,0.8772999999999999,False,1000
False,0.2,True,300,urban,CAUTION,dense,fabrication,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,23,0,s101_fabrication_1000v_20pct_dense_urban_1753,1854,0.0,0.9,21.185632998822257,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,0,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,17.95335799943132,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.146,0.146,0.708,1,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,15.831762000743765,0.9184599999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,2,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,19.352621000507497,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,3,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,18.432319000567077,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,4,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,18.69827200061991,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,5,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,20.386393000080716,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,6,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,20.883099001366645,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,7,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,21.067214000140666,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,8,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,20.158945999355637,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,9,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,18.3818120003707,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,10,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,22.03498800008674,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,11,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,20.312650998675963,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,12,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,20.43307299936714,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,13,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,22.10468199882598,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,14,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,28.578509998624213,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,15,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,21.63454699984868,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,16,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,23.448320000170497,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,17,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,21.851524999874528,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,18,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,21.103784998558694,0.8772999999999999,False,1000
False,0.1,True,300,highway,CAUTION,dense,benign,10.0,0.23000000000000004,0.23000000000000004,0.5399999999999999,19,0,s101_benign_1000v_10pct_dense_highway_1673,1774,0.0,0.9,21.623584998451406,0.8772999999999999,False,1000
